timestamp,open,high,low,close,volume
2023-12-29 00:00:00.000000,327.67,329.33,327.17,328.93,189351.0
2023-12-28 00:00:00.000000,324.68,329.74,322.63,328.1,462994.0
2023-12-27 00:00:00.000000,328.89,330.0,327.25,328.02,239028.0
2023-12-26 00:00:00.000000,326.38,329.63,326.35,328.89,162968.0
2023-12-22 00:00:00.000000,326.12,329.11,325.53,325.99,155170.0
2023-12-21 00:00:00.000000,323.32,326.19,322.11,324.55,246129.0
2023-12-20 00:00:00.000000,323.36,325.57,320.52,321.12,526557.0
2023-12-19 00:00:00.000000,326.13,328.12,321.54,323.69,339120.0
2023-12-18 00:00:00.000000,325.09,327.12,323.27,325.11,355296.0
2023-12-15 00:00:00.000000,326.35,328.42,324.02,325.43,704934.0
2023-12-14 00:00:00.000000,320.61,326.88,318.86,326.79,666426.0
2023-12-13 00:00:00.000000,319.07,320.09,311.38,314.92,559812.0
2023-12-12 00:00:00.000000,316.01,321.63,313.88,319.03,429582.0
2023-12-11 00:00:00.000000,309.03,315.31,306.92,314.87,411934.0
2023-12-08 00:00:00.000000,307.73,310.89,306.89,308.17,335382.0
2023-12-07 00:00:00.000000,303.73,306.62,303.06,306.25,248241.0
2023-12-06 00:00:00.000000,302.43,305.0,300.54,303.41,303929.0
2023-12-05 00:00:00.000000,302.14,303.1,295.9,299.82,288229.0
2023-12-04 00:00:00.000000,299.77,304.55,299.77,303.34,337098.0
2023-12-01 00:00:00.000000,299.22,305.0,299.22,303.48,222601.0
2023-11-30 00:00:00.000000,296.06,300.71,295.6,300.0,504168.0
2023-11-29 00:00:00.000000,296.52,298.17,293.91,294.66,241329.0
2023-11-28 00:00:00.000000,299.95,300.77,294.38,294.92,346486.0
2023-11-27 00:00:00.000000,299.75,303.07,298.97,300.6,272842.0
2023-11-24 00:00:00.000000,300.87,302.74,299.8,300.53,125624.0
2023-11-22 00:00:00.000000,298.46,300.9,296.96,299.73,560271.0
2023-11-21 00:00:00.000000,298.59,301.0,297.18,297.43,447772.0
2023-11-20 00:00:00.000000,300.86,302.6,297.27,300.75,582895.0
2023-11-17 00:00:00.000000,296.97,301.76,293.15,300.86,682353.0
2023-11-16 00:00:00.000000,290.69,293.83,287.06,289.59,516122.0
2023-11-15 00:00:00.000000,296.56,296.86,288.27,289.41,655723.0
2023-11-14 00:00:00.000000,294.99,300.13,294.13,295.54,492512.0
2023-11-13 00:00:00.000000,289.22,291.13,286.49,290.79,700242.0
2023-11-10 00:00:00.000000,287.11,289.71,283.41,289.52,499034.0
2023-11-09 00:00:00.000000,284.2,290.12,281.45,285.01,560289.0
2023-11-08 00:00:00.000000,280.88,285.85,278.62,281.44,419247.0
2023-11-07 00:00:00.000000,277.68,279.11,274.42,278.63,407383.0
2023-11-06 00:00:00.000000,282.35,283.29,275.39,278.25,591005.0
2023-11-03 00:00:00.000000,283.01,287.46,281.65,281.84,492222.0
2023-11-02 00:00:00.000000,280.29,281.94,274.97,280.71,798994.0
2023-11-01 00:00:00.000000,274.74,282.9,272.36,279.1,1294996.0
2023-10-31 00:00:00.000000,265.2,271.71,248.37,270.1,2083450.0
2023-10-30 00:00:00.000000,283.27,284.75,280.38,283.33,553615.0
2023-10-27 00:00:00.000000,281.47,283.63,278.13,281.02,486544.0
2023-10-26 00:00:00.000000,282.19,286.23,281.58,281.85,550269.0
2023-10-25 00:00:00.000000,284.38,284.47,278.75,279.89,684310.0
2023-10-24 00:00:00.000000,283.52,284.82,280.92,282.26,418394.0
2023-10-23 00:00:00.000000,280.38,283.8,279.67,280.38,523507.0
2023-10-20 00:00:00.000000,284.01,284.19,277.76,279.87,825502.0
2023-10-19 00:00:00.000000,290.68,295.12,283.98,285.0,817007.0
2023-10-18 00:00:00.000000,298.63,298.63,287.57,289.93,653318.0
2023-10-17 00:00:00.000000,301.7,304.73,298.75,299.65,11191392.0
2023-10-16 00:00:00.000000,298.75,308.06,298.42,304.03,859208.0
2023-10-13 00:00:00.000000,309.52,311.14,294.05,294.79,624858.0
2023-10-12 00:00:00.000000,310.98,317.75,306.77,309.5,447361.0
2023-10-11 00:00:00.000000,309.61,311.25,305.65,310.63,289327.0
2023-10-10 00:00:00.000000,309.37,310.35,305.2,307.78,358978.0
2023-10-09 00:00:00.000000,308.9,311.15,304.51,308.44,189065.0
2023-10-06 00:00:00.000000,298.56,309.57,294.39,309.19,786098.0
2023-10-05 00:00:00.000000,307.14,308.0,298.41,299.19,666921.0
2023-10-04 00:00:00.000000,305.35,310.92,304.07,307.07,371972.0
2023-10-03 00:00:00.000000,309.09,310.65,301.66,305.44,470199.0
2023-10-02 00:00:00.000000,313.33,315.57,305.95,309.26,545893.0
2023-09-29 00:00:00.000000,319.5,320.46,313.35,313.41,345348.0
2023-09-28 00:00:00.000000,316.2,322.3,314.85,317.91,281241.0
2023-09-27 00:00:00.000000,311.46,318.7,308.92,316.11,393855.0
2023-09-26 00:00:00.000000,311.01,313.32,308.37,308.9,360294.0
2023-09-25 00:00:00.000000,305.46,314.18,305.27,313.07,264124.0
2023-09-22 00:00:00.000000,304.01,308.52,303.69,305.84,224050.0
2023-09-21 00:00:00.000000,308.72,308.72,302.77,304.46,250105.0
2023-09-20 00:00:00.000000,315.82,318.36,309.52,310.49,386684.0
2023-09-19 00:00:00.000000,318.78,319.54,311.05,314.38,307641.0
2023-09-18 00:00:00.000000,316.11,324.53,316.11,320.19,315904.0
2023-09-15 00:00:00.000000,316.98,319.15,314.29,315.85,952197.0
2023-09-14 00:00:00.000000,317.06,320.43,312.36,319.57,422090.0
2023-09-13 00:00:00.000000,317.82,322.21,312.03,315.54,455060.0
2023-09-12 00:00:00.000000,325.13,331.67,317.73,318.93,365336.0
2023-09-11 00:00:00.000000,327.38,328.85,324.68,326.45,358640.0
2023-09-08 00:00:00.000000,324.54,331.53,322.1,327.57,417109.0
2023-09-07 00:00:00.000000,316.21,327.17,311.24,325.02,468893.0
2023-09-06 00:00:00.000000,313.78,318.32,312.64,316.92,489446.0
2023-09-05 00:00:00.000000,327.27,327.67,311.3,313.74,813122.0
2023-09-01 00:00:00.000000,327.03,329.6,326.78,328.53,413263.0
2023-08-31 00:00:00.000000,326.73,328.76,325.19,326.05,266137.0
2023-08-30 00:00:00.000000,329.15,331.81,325.75,326.76,341496.0
2023-08-29 00:00:00.000000,324.13,328.95,323.94,327.37,394244.0
2023-08-28 00:00:00.000000,323.15,330.33,323.15,325.99,520993.0
2023-08-25 00:00:00.000000,317.2,325.29,315.04,323.46,826860.0
