timestamp,open,high,low,close,volume
2023-12-29 00:00:00.000000,487.73,491.65,486.36,489.99,460800.0
2023-12-28 00:00:00.000000,485.0,487.64,483.14,486.84,328900.0
2023-12-27 00:00:00.000000,477.42,483.28,477.42,483.26,369400.0
2023-12-26 00:00:00.000000,473.23,477.65,470.72,477.38,497900.0
2023-12-22 00:00:00.000000,475.79,476.9,469.27,471.36,513900.0
2023-12-21 00:00:00.000000,481.0,485.33,475.62,477.47,581700.0
2023-12-20 00:00:00.000000,485.73,489.65,477.44,477.57,530300.0
2023-12-19 00:00:00.000000,490.86,493.54,487.13,489.43,505500.0
2023-12-18 00:00:00.000000,490.95,493.18,486.15,488.48,517000.0
2023-12-15 00:00:00.000000,492.69,494.54,488.0,490.63,1071200.0
2023-12-14 00:00:00.000000,494.33,497.41,492.25,494.63,671500.0
2023-12-13 00:00:00.000000,493.23,496.92,487.01,493.12,689700.0
2023-12-12 00:00:00.000000,485.0,493.99,482.66,493.03,728800.0
2023-12-11 00:00:00.000000,484.76,484.76,477.43,482.64,813100.0
2023-12-08 00:00:00.000000,489.38,489.38,481.98,482.16,586000.0
2023-12-07 00:00:00.000000,493.86,495.89,486.64,489.85,568400.0
2023-12-06 00:00:00.000000,484.0,497.07,481.5,494.51,950400.0
2023-12-05 00:00:00.000000,483.46,488.86,480.26,481.42,921800.0
2023-12-04 00:00:00.000000,472.32,487.6,471.79,486.76,1613700.0
2023-12-01 00:00:00.000000,475.2,479.27,465.0,472.03,3578600.0
2023-11-30 00:00:00.000000,426.75,427.8,419.3,425.99,2126100.0
2023-11-29 00:00:00.000000,418.34,423.45,416.59,420.01,918400.0
2023-11-28 00:00:00.000000,414.14,421.22,414.0,417.96,595000.0
2023-11-27 00:00:00.000000,412.75,417.83,411.44,414.75,703800.0
2023-11-24 00:00:00.000000,411.94,417.98,411.94,414.72,395900.0
2023-11-22 00:00:00.000000,408.71,412.09,405.83,409.49,434300.0
2023-11-21 00:00:00.000000,406.0,407.26,401.01,404.92,553500.0
2023-11-20 00:00:00.000000,406.18,408.65,402.63,405.61,620500.0
2023-11-17 00:00:00.000000,410.03,410.64,405.75,409.27,554800.0
2023-11-16 00:00:00.000000,412.27,416.13,403.42,405.55,868400.0
2023-11-15 00:00:00.000000,405.13,417.41,403.83,415.33,1257600.0
2023-11-14 00:00:00.000000,395.45,403.36,393.97,397.93,835900.0
2023-11-13 00:00:00.000000,389.18,392.86,387.15,390.5,423400.0
2023-11-10 00:00:00.000000,389.34,391.5,385.0,389.71,559600.0
2023-11-09 00:00:00.000000,394.09,396.57,388.52,388.85,528500.0
2023-11-08 00:00:00.000000,397.01,401.64,392.48,392.78,588200.0
2023-11-07 00:00:00.000000,386.5,396.78,386.5,395.58,741000.0
2023-11-06 00:00:00.000000,388.57,393.47,385.34,385.98,520600.0
2023-11-03 00:00:00.000000,382.15,387.98,382.15,385.88,596400.0
2023-11-02 00:00:00.000000,379.54,385.94,379.54,380.32,677500.0
2023-11-01 00:00:00.000000,379.02,379.37,370.25,375.46,774300.0
2023-10-31 00:00:00.000000,379.05,383.62,375.04,381.31,753400.0
2023-10-30 00:00:00.000000,381.74,387.15,378.92,379.24,632200.0
2023-10-27 00:00:00.000000,380.4,385.91,379.51,379.87,462600.0
2023-10-26 00:00:00.000000,379.67,383.0,375.01,379.96,557100.0
2023-10-25 00:00:00.000000,380.7,385.11,377.28,377.98,624800.0
2023-10-24 00:00:00.000000,374.09,384.45,374.09,379.11,901400.0
2023-10-23 00:00:00.000000,371.35,375.57,368.02,373.08,787600.0
2023-10-20 00:00:00.000000,373.87,375.88,369.88,371.85,674400.0
2023-10-19 00:00:00.000000,371.66,378.94,369.84,372.86,766000.0
2023-10-18 00:00:00.000000,382.25,383.04,372.26,372.5,776800.0
2023-10-17 00:00:00.000000,385.58,389.45,382.66,383.66,630400.0
2023-10-16 00:00:00.000000,382.04,388.21,380.02,387.26,724100.0
2023-10-13 00:00:00.000000,383.0,386.77,379.29,379.43,539100.0
2023-10-12 00:00:00.000000,393.78,393.78,380.61,382.73,657800.0
2023-10-11 00:00:00.000000,392.38,393.65,386.22,391.3,716300.0
2023-10-10 00:00:00.000000,386.31,396.02,385.8,393.02,931500.0
2023-10-09 00:00:00.000000,389.49,389.54,379.24,388.46,1631000.0
2023-10-06 00:00:00.000000,386.3,391.22,385.07,389.64,1117300.0
2023-10-05 00:00:00.000000,394.43,395.5,388.37,388.82,731500.0
2023-10-04 00:00:00.000000,397.37,399.66,394.07,395.91,901000.0
2023-10-03 00:00:00.000000,398.95,400.34,392.66,394.24,743200.0
2023-10-02 00:00:00.000000,402.09,406.8,398.78,402.95,892600.0
2023-09-29 00:00:00.000000,404.34,404.77,398.26,399.45,788500.0
2023-09-28 00:00:00.000000,392.47,400.26,391.3,398.91,543900.0
2023-09-27 00:00:00.000000,392.2,395.85,390.95,392.44,711100.0
2023-09-26 00:00:00.000000,395.55,396.74,388.45,389.72,818400.0
2023-09-25 00:00:00.000000,398.0,400.61,395.76,398.39,616200.0
2023-09-22 00:00:00.000000,404.95,407.13,397.87,398.73,660500.0
2023-09-21 00:00:00.000000,409.62,410.96,404.1,404.25,664100.0
2023-09-20 00:00:00.000000,413.65,415.19,409.56,411.31,467000.0
2023-09-19 00:00:00.000000,405.59,413.06,405.36,411.78,687200.0
2023-09-18 00:00:00.000000,411.01,412.62,406.89,407.89,812000.0
2023-09-15 00:00:00.000000,418.1,418.88,411.2,413.57,777700.0
2023-09-14 00:00:00.000000,414.71,416.39,410.91,415.83,628000.0
2023-09-13 00:00:00.000000,416.0,418.76,412.61,414.2,553500.0
2023-09-12 00:00:00.000000,418.14,420.47,413.03,414.43,544100.0
2023-09-11 00:00:00.000000,416.63,419.75,412.49,418.38,822100.0
2023-09-08 00:00:00.000000,415.84,419.31,412.35,413.71,616000.0
2023-09-07 00:00:00.000000,407.24,418.77,407.24,416.94,769100.0
2023-09-06 00:00:00.000000,413.18,417.07,408.04,408.49,689000.0
2023-09-05 00:00:00.000000,415.07,417.91,411.73,415.49,916000.0
2023-09-01 00:00:00.000000,417.01,420.0,414.14,416.01,576800.0
2023-08-31 00:00:00.000000,421.47,423.94,414.63,415.03,828200.0
2023-08-30 00:00:00.000000,415.2,425.18,415.12,422.9,903600.0
2023-08-29 00:00:00.000000,410.83,416.65,408.26,415.11,777100.0
2023-08-28 00:00:00.000000,409.0,414.82,405.8,410.84,1121800.0
2023-08-25 00:00:00.000000,425.09,425.51,406.02,407.15,2261400.0
2023-08-24 00:00:00.000000,435.83,438.49,421.61,422.74,1794100.0
2023-08-23 00:00:00.000000,428.0,438.92,423.8,437.96,1221600.0
2023-08-22 00:00:00.000000,442.0,442.0,426.86,430.58,1354000.0
2023-08-21 00:00:00.000000,454.59,457.6,444.11,447.91,800100.0
2023-08-18 00:00:00.000000,443.21,454.12,443.21,452.93,533500.0
2023-08-17 00:00:00.000000,459.82,460.56,446.23,446.67,645000.0
2023-08-16 00:00:00.000000,458.2,467.64,457.23,457.46,788200.0
2023-08-15 00:00:00.000000,459.01,464.46,456.1,456.2,804700.0
2023-08-14 00:00:00.000000,446.78,459.17,446.47,458.56,884500.0
2023-08-11 00:00:00.000000,446.0,447.27,442.97,443.85,458200.0
2023-08-10 00:00:00.000000,449.41,455.91,447.04,447.46,590500.0
2023-08-09 00:00:00.000000,438.17,448.37,438.17,446.65,670300.0
2023-08-08 00:00:00.000000,437.3,441.7,435.79,438.17,621100.0
2023-08-07 00:00:00.000000,439.02,441.79,434.33,439.95,701700.0
2023-08-04 00:00:00.000000,435.01,444.08,432.26,438.32,817600.0
2023-08-03 00:00:00.000000,437.09,440.61,434.48,435.74,904600.0
2023-08-02 00:00:00.000000,445.37,445.75,438.13,438.24,642600.0
2023-08-01 00:00:00.000000,445.0,447.0,440.16,442.25,670400.0
2023-07-31 00:00:00.000000,446.16,450.23,443.06,444.8,866000.0
2023-07-28 00:00:00.000000,450.05,452.5,444.36,445.39,691500.0
2023-07-27 00:00:00.000000,455.0,457.84,447.5,448.45,864800.0
2023-07-26 00:00:00.000000,453.14,456.45,448.13,454.74,651100.0
